Date,shop_id,item_id,item_price,item_cnt_day
Sunday,25,16874,149,2
Saturday,25,16874,149,1
Tuesday,25,16874,149,1
Friday,25,16877,149,1
Saturday,25,16877,149,1
Sunday,25,16878,149,1
Wednesday,25,16878,149,1
Saturday,25,16882,149,1
Tuesday,25,16882,149,1
Tuesday,25,16890,399,2
Sunday,25,16890,399,1
Tuesday,25,16890,399,2
Saturday,25,16857,148,1
Tuesday,25,16856,149,1
Tuesday,25,16852,349,1
Friday,25,16852,349,1
Wednesday,25,16832,100,1
Wednesday,25,16832,100,7
Thursday,25,16832,100,1
Thursday,25,16832,100,1
Friday,25,16832,100,1
Wednesday,25,16832,100,1
Saturday,25,16832,100,2
Monday,25,16832,100,3
Monday,25,16832,100,4
Friday,25,16832,100,2
Friday,25,16832,100,2
Tuesday,25,16832,45,2
Tuesday,25,16832,100,3
Monday,25,16832,45,4
Friday,25,16832,45,3
Saturday,25,16832,45,1
Wednesday,25,16832,45,3
Thursday,25,16832,45,2
Sunday,25,16693,149,1
Friday,25,16704,599,1
Sunday,25,16713,199,1
Thursday,25,16713,199,1
Sunday,25,16726,149,1
Saturday,25,16746,399,1
Sunday,25,16746,399,-1
Saturday,25,16747,149,1
Monday,25,16832,45,2
Monday,25,16579,199,1
Sunday,25,17241,349,2
Sunday,25,17241,349,3
Tuesday,25,17547,149,1
Sunday,25,17556,149,1
Wednesday,25,17560,399,1
Tuesday,25,17560,399,1
Sunday,25,17561,149,1
Saturday,25,17567,349,1
Thursday,25,17567,349,1
Friday,25,17567,349,1
Tuesday,25,17567,349,1
Saturday,25,17576,499,1
Monday,25,17762,149,1
Tuesday,25,17765,199,1
Monday,25,18014,249,1
Saturday,25,17794,149,1
Thursday,25,17795,449,1
Wednesday,25,17795,449,1
Thursday,25,17790,1599,1
Friday,25,17790,1599,-1
Friday,25,17790,599,1
Saturday,25,17801,28,1
Wednesday,25,17801,28,1
Tuesday,25,17801,28,1
Monday,25,17801,28,1
Tuesday,25,17801,28,1
Saturday,25,17801,28,1
Thursday,25,17545,149,1
Sunday,25,17801,28,1
Thursday,25,17543,1199,1
Tuesday,25,17533,1199,2
Saturday,25,17480,399,1
Sunday,25,17480,399,1
Tuesday,25,17480,399,1
Wednesday,25,17481,1107.88,1
Tuesday,25,17481,1149.5,1
Saturday,25,17481,1399,1
Friday,25,17481,1249.5,1
Sunday,25,17481,1399,1
Sunday,25,17481,1399,1
Wednesday,25,17481,1399,1
Friday,25,17482,699,1
Sunday,25,17483,349,1
Tuesday,25,17489,149,1
Sunday,25,17491,199,1
Friday,25,17491,199,1
Thursday,25,17750,3490,1
Wednesday,25,17497,399,1
Wednesday,25,17497,399,1
Monday,25,17497,399,1
Thursday,25,17497,149,1
Wednesday,25,17503,249,1
Monday,25,17503,249,1
Friday,25,17505,3799,1
Wednesday,25,17505,3039,1
Tuesday,25,17506,699,1
Monday,25,17543,1199,1
Saturday,25,17801,28,1
Tuesday,25,17811,149,1
Wednesday,25,17811,149,1
Monday,25,17862,399,1
Wednesday,25,17862,399,1
Thursday,25,17862,399,1
Thursday,25,17862,399,2
Sunday,25,17862,399,1
Friday,25,17862,399,1
Tuesday,25,17863,299,2
Tuesday,25,17863,299,1
Wednesday,25,17863,299,1
Saturday,25,17863,299,1
Saturday,25,17863,299,2
Friday,25,17863,299,1
Tuesday,25,17863,299,1
Tuesday,25,17863,299,2
Sunday,25,17863,299,1
Wednesday,25,17863,299,1
Friday,25,17863,299,1
Friday,25,17863,299,1
Friday,25,17863,299,1
Saturday,25,17909,149,1
Monday,25,17914,1599,1
Saturday,25,17914,599,1
Wednesday,25,17916,149,1
Monday,25,17916,149,1
Friday,25,17916,149,1
Saturday,25,17862,399,1
Saturday,25,17862,399,4
Wednesday,25,17862,399,1
Tuesday,25,17862,399,3
Sunday,25,17811,149,1
Saturday,25,18022,500,1
Sunday,25,17819,149,1
Monday,25,17819,149,1
Thursday,25,17819,149,1
Friday,25,17819,149,1
Tuesday,25,17835,149,1
Tuesday,25,17837,349,1
Sunday,25,17837,349,1
Tuesday,25,17838,499,1
Friday,25,17838,499,1
Monday,25,17843,149,1
Sunday,25,17480,399,1
Tuesday,25,18058,249,1
Wednesday,25,17854,149,1
Monday,25,17854,149,1
Tuesday,25,17854,149,1
Monday,25,17860,399,1
Tuesday,25,17860,399,1
Saturday,25,17861,399,1
Tuesday,25,17861,399,1
Tuesday,25,17862,399,3
Tuesday,25,17862,399,3
Thursday,25,17862,399,2
Monday,25,17862,399,2
Wednesday,25,17862,399,3
Tuesday,25,17853,149,1
Friday,25,17480,399,1
Monday,25,17480,399,1
Tuesday,25,17479,149,1
Tuesday,25,17278,399,3
Thursday,25,17278,399,2
Wednesday,25,17278,399,1
Monday,25,17278,399,1
Wednesday,25,17278,399,1
Sunday,25,17278,399,1
Friday,25,17278,399,2
Wednesday,25,17278,399,1
Sunday,25,17280,149,1
Tuesday,25,17282,349,1
Tuesday,25,17284,299,1
Tuesday,25,17285,499,1
Wednesday,25,17706,299.5,1
Saturday,25,17707,899,1
Monday,25,17707,899,1
Monday,25,17707,899,1
Tuesday,25,17707,899,1
Sunday,25,17708,899,1
Sunday,25,17710,1499,1
Friday,25,17710,1499,1
Friday,25,17710,1499,1
Tuesday,25,17313,149,1
Thursday,25,17317,399,1
Monday,25,17317,399,1
Friday,25,17317,399,1
Tuesday,25,17278,399,1
Tuesday,25,17278,399,1
Friday,25,17278,399,1
Tuesday,25,17278,399,1
Sunday,25,17241,349,2
Saturday,25,17241,349,1
Sunday,25,17241,349,1
Wednesday,25,17241,349,1
Tuesday,25,17241,349,1
Saturday,25,17241,349,3
Thursday,25,17241,349,1
Thursday,25,17241,349,3
Sunday,25,17241,349,1
Sunday,25,17242,549,1
Monday,25,17242,549,1
Thursday,25,17242,549,1
Thursday,25,17317,399,1
Saturday,25,17242,549,1
Sunday,25,17242,549,1
Friday,25,17242,549,1
Thursday,25,17267,149,1
Tuesday,25,17696,1999,1
Wednesday,25,17696,1999,1
Saturday,25,17696,1999,1
Thursday,25,17277,149,1
Saturday,25,17278,399,2
Sunday,25,17278,399,1
Wednesday,25,17278,399,6
Wednesday,25,17278,399,2
Thursday,25,17278,399,1
Friday,25,17242,549,1
Saturday,25,17241,349,3
Thursday,25,17318,1149.5,1
Monday,25,17318,1249.5,-1
Sunday,25,17417,399,1
Saturday,25,17418,149,1
Friday,25,17418,149,1
Friday,25,17418,149,1
Wednesday,25,17422,149,1
Wednesday,25,17422,149,1
Friday,25,17424,399,1
Wednesday,25,17424,399,1
Thursday,25,17424,399,1
Wednesday,25,17424,399,1
Saturday,25,17426,349,1
Tuesday,25,17429,299,1
Wednesday,25,17444,199,1
Wednesday,25,17452,149,1
Wednesday,25,17452,149,1
Tuesday,25,17737,3490,1
Thursday,25,17472,349,1
Thursday,25,17472,349,1
Saturday,25,17473,249.5,1
Monday,25,17473,249.5,1
Saturday,25,17475,399,1
Wednesday,25,17476,999,1
Monday,25,17477,549,1
Monday,25,17479,149,1
Tuesday,25,17479,149,1
Wednesday,25,17396,1799,1
Wednesday,25,17394,149,1
Tuesday,25,17393,399,1
Friday,25,17386,149,1
Tuesday,25,17319,699,1
Saturday,25,17322,149,2
Wednesday,25,17327,149,1
Tuesday,25,17717,1099,2
Monday,25,17337,299,1
Tuesday,25,17338,149,1
Monday,25,17338,149,1
Friday,25,17339,149,1
Saturday,25,17342,149,1
Thursday,25,17343,549,1
Saturday,25,17350,149,1
Tuesday,25,17362,149,2
Saturday,25,17318,1249.5,1
Sunday,25,17362,149,1
Saturday,25,17362,149,1
Wednesday,25,17362,149,1
Monday,25,17363,149,1
Tuesday,25,17363,149,1
Friday,25,17363,149,1
Saturday,25,17378,299,1
Sunday,25,17378,299,1
Sunday,25,17378,299,1
Wednesday,25,17379,299,2
Saturday,25,17380,299,2
Tuesday,25,17381,299,1
Wednesday,25,17381,299,1
Sunday,25,17362,149,1
Sunday,25,12552,149,1
Thursday,25,16579,199,1
Saturday,25,16546,149,1
Saturday,25,16167,659,1
Monday,25,16167,659,1
Thursday,25,16167,659,1
Friday,25,16167,659,1
Monday,25,16167,659,1
Thursday,25,16146,1399,1
Saturday,25,16146,1399,1
Thursday,25,16146,1399,1
Monday,25,16182,1619,1
Sunday,25,16182,1619,1
Saturday,25,16182,1619,1
Friday,25,16176,399,1
Sunday,25,16176,399,1
Tuesday,25,16176,399,1
Tuesday,25,16180,1679,1
Saturday,25,16183,3239,1
Friday,25,16183,3239,1
Friday,25,16183,3239,1
Monday,25,16184,249,2
Saturday,25,16184,249,1
Monday,25,16184,249,1
Tuesday,25,16184,249,1
Monday,25,16184,249,1
Friday,25,16184,249,1
Wednesday,25,16184,249,1
Tuesday,25,16167,659,1
Saturday,25,16184,249,1
Monday,25,16160,1499,1
Thursday,25,16159,629,1
Monday,25,16106,549,1
Saturday,25,16106,549,1
Saturday,25,16108,249,1
Monday,25,16108,249,1
Saturday,25,16122,699,1
Sunday,25,16122,699,1
Thursday,25,16125,589,1
Thursday,25,16125,589,1
Saturday,25,16125,589,1
Monday,25,16128,1099,1
Saturday,25,16134,899,1
Sunday,25,16135,249,1
Monday,25,16135,249,1
Tuesday,25,16135,249,1
Wednesday,25,16144,249,1
Saturday,25,16144,249,1
Tuesday,25,16144,249,1
Sunday,25,16147,549,1
Thursday,25,16149,549,1
Wednesday,25,16149,549,1
Saturday,25,16154,639,1
Sunday,25,16154,639,1
Friday,25,16159,629,1
Sunday,25,16159,629,1
Friday,25,16159,629,1
Saturday,25,16160,1499,1
Thursday,25,16184,249,1
Saturday,25,16189,249,1
Monday,25,16189,249,1
Tuesday,25,16227,379,1
Thursday,25,16227,379,2
Wednesday,25,16227,379,2
Monday,25,16227,379,1
Tuesday,25,16227,379,1
Monday,25,16227,379,1
Tuesday,25,16227,379,1
Wednesday,25,16227,379,3
Thursday,25,16227,379,1
Monday,25,16227,379,2
Tuesday,25,16227,379,1
Sunday,25,16227,379,1
Monday,25,16227,379,2
Sunday,25,16227,379,1
Saturday,25,16227,379,1
Friday,25,16227,379,1
Wednesday,25,16227,379,2
Tuesday,25,16229,309,1
Wednesday,25,16229,309,1
Sunday,25,16229,309,1
Monday,25,16230,669,1
Saturday,25,16235,1999,1
Sunday,25,16235,1999,1
Friday,25,16244,249,1
Thursday,25,16244,249,1
Sunday,25,16227,379,2
Thursday,25,16227,379,2
Wednesday,25,16219,399,1
Thursday,25,16217,249,1
Tuesday,25,16189,249,2
Saturday,25,16189,249,1
Saturday,25,16189,249,1
Friday,25,16202,599,1
Saturday,25,16202,599,1
Thursday,25,16202,599,1
Saturday,25,16203,599,2
Wednesday,25,16203,599,1
Monday,25,16203,599,1
Monday,25,16203,599,1
Wednesday,25,16203,599,1
Saturday,25,16203,599,2
Saturday,25,16092,249,1
Friday,25,16205,299,1
Saturday,25,16206,599,1
Friday,25,16206,599,1
Saturday,25,16209,299,1
Sunday,25,16209,299,1
Friday,25,16209,299,1
Thursday,25,16209,299,1
Wednesday,25,16209,299,1
Sunday,25,16210,329,2
Saturday,25,16210,329,1
Thursday,25,16217,249,2
Thursday,25,16217,249,1
Wednesday,25,16217,249,1
Wednesday,25,16205,299,1
Sunday,25,16092,249,1
Thursday,25,16092,249,1
Sunday,25,16092,249,1
Sunday,25,15273,599,1
Thursday,25,15274,599,1
Thursday,25,15274,599,1
Wednesday,25,15297,959,1
Tuesday,25,15297,959,1
Thursday,25,15298,1259,1
Saturday,25,15298,1259,1
Monday,25,15298,1259,1
Friday,25,15313,539,1
Monday,25,15314,399,1
Wednesday,25,15363,449,1
Tuesday,25,15369,449,1
Wednesday,25,15378,1029,1
Sunday,25,15378,1029,1
Wednesday,25,15378,1029,1
Sunday,25,15428,449,1
Wednesday,25,15428,449,1
Wednesday,25,15428,449,1
Thursday,25,15443,549,1
Wednesday,25,15450,549,1
Friday,25,15450,549,1
Wednesday,25,15456,549,1
Friday,25,15458,449,1
Thursday,25,15482,849,1
Thursday,25,15482,849,1
Thursday,25,15272,599,1
Thursday,25,15259,1149,1
Thursday,25,15259,1149,1
Friday,25,15259,1149,1
Sunday,25,14923,149,1
Tuesday,25,14923,149,1
Friday,25,14925,1549,1
Monday,25,14925,1549,1
Wednesday,25,14926,1662.22,1
Sunday,25,14927,1499,1
Tuesday,25,15241,599,1
Sunday,25,15241,599,1
Saturday,25,15241,599,1
Sunday,25,15255,1199,1
Monday,25,15255,1199,1
Friday,25,15255,1199,2
Saturday,25,15533,349,1
Monday,25,15255,1199,2
Tuesday,25,15256,1199,1
Monday,25,15256,1199,1
Saturday,25,15256,1199,1
Wednesday,25,15256,1199,1
Tuesday,25,15257,1199,1
Tuesday,25,15257,1199,1
Friday,25,15258,629,1
Sunday,25,15258,629,2
Monday,25,15258,629,1
Sunday,25,15259,1149,1
Sunday,25,15259,1149,1
Thursday,25,15259,1149,1
Tuesday,25,15256,1199,1
Wednesday,25,16244,249,1
Friday,25,15533,349,1
Wednesday,25,15533,349,1
Thursday,25,16010,299,1
Wednesday,25,16010,299,1
Tuesday,25,16011,999,1
Saturday,25,16011,999,1
Friday,25,16011,999,1
Sunday,25,16014,299,1
Friday,25,16014,299,1
Tuesday,25,16014,299,2
Wednesday,25,16014,299,1
Monday,25,16014,299,1
Sunday,25,16014,299,1
Tuesday,25,16043,1390,1
Sunday,25,16043,1390,1
Monday,25,16043,1390,1
Sunday,25,16043,1390,1
Monday,25,16043,1390,1
Sunday,25,16044,1299,1
Tuesday,25,16060,999,1
Tuesday,25,16071,249,1
Sunday,25,16071,249,1
Tuesday,25,16071,249,1
Monday,25,16071,249,1
Tuesday,25,16071,249,1
Monday,25,16072,1299,2
Tuesday,25,16092,249,1
Saturday,25,16009,999,1
Wednesday,25,16009,999,1
Friday,25,16022,1599,1
Thursday,25,16022,1599,1
Wednesday,25,15533,349,1
Monday,25,15533,349,1
Thursday,25,15535,149,1
Saturday,25,15535,149,1
Wednesday,25,15540,149,1
Tuesday,25,15541,299,1
Tuesday,25,15880,1579,1
Thursday,25,15880,1579,1
Wednesday,25,15549,149,1
Wednesday,25,15980,120,1
Wednesday,25,15981,120,1
Friday,25,15981,120,1
Tuesday,25,15533,349,1
Friday,25,15981,120,2
Friday,25,15558,499,1
Saturday,25,15559,149,1
Thursday,25,15559,149,1
Saturday,25,15559,149,1
Friday,25,15561,149,1
Saturday,25,15991,399,1
Saturday,25,15991,399,1
Sunday,25,15991,399,1
Monday,25,16020,299,1
Saturday,25,16021,1599,1
Saturday,25,16021,1599,1
Saturday,25,16021,1599,1
Wednesday,25,15983,120,1
Monday,25,16562,249,1
Thursday,25,16244,249,1
Sunday,25,16244,249,1
Tuesday,25,16430,899,1
Saturday,25,16430,899,1
Wednesday,25,16430,899,1
Monday,25,16427,2299,1
Thursday,25,16438,199,1
Sunday,25,16439,299,1
Saturday,25,16441,149,1
Monday,25,16450,399,11
Sunday,25,16450,399,5
Saturday,25,16450,399,7
Thursday,25,16450,399,8
Tuesday,25,16450,399,7
Thursday,25,16450,399,10
Friday,25,16450,399,7
Monday,25,16450,399,3
Thursday,25,16450,399,5
Thursday,25,16450,399,5
Sunday,25,16450,399,4
Wednesday,25,16450,399,6
Sunday,25,16450,399,3
Friday,25,16450,399,5
Saturday,25,16450,399,3
Thursday,25,16450,399,3
Wednesday,25,16450,399,3
Saturday,25,16450,399,4
Thursday,25,16429,1499,1
Sunday,25,16450,399,6
Wednesday,25,16428,399,1
Wednesday,25,16428,399,1
Saturday,25,15836,149,1
Thursday,25,15836,149,1
Monday,25,15838,149,1
Friday,25,16381,199,1
Wednesday,25,16381,199,1
Sunday,25,16381,199,1
Thursday,25,16381,199,1
Sunday,25,15843,199,2
Sunday,25,15843,199,1
Monday,25,15846,299,1
Saturday,25,16402,549,1
Monday,25,16404,149,1
Monday,25,16404,149,1
Sunday,25,16406,349,1
Saturday,25,16406,349,1
Monday,25,16408,549,1
Tuesday,25,16409,149,1
Wednesday,25,16409,149,1
Monday,25,16409,149,1
Wednesday,25,16409,149,1
Thursday,25,16428,399,2
Sunday,25,16428,399,2
Thursday,25,16428,399,2
Saturday,25,16428,399,3
Saturday,25,16428,399,3
Saturday,25,16428,399,1
Tuesday,25,16450,399,1
Wednesday,25,16450,399,3
Wednesday,25,16450,399,2
Wednesday,25,16462,399,1
Tuesday,25,16462,399,1
Friday,25,16462,399,1
Thursday,25,16462,399,1
Tuesday,25,16462,399,1
Sunday,25,16472,149,1
Thursday,25,16482,399,3
Monday,25,16482,399,3
Wednesday,25,16482,399,10
Friday,25,16482,399,7
Monday,25,16482,399,2
Saturday,25,16482,399,3
Monday,25,16482,399,2
Tuesday,25,16483,549,3
Friday,25,16483,549,3
Wednesday,25,16483,549,2
Sunday,25,16483,549,1
Friday,25,16492,149,1
Thursday,25,16510,399,1
Wednesday,25,16517,149,1
Friday,25,16517,149,1
Tuesday,25,16517,149,1
Wednesday,25,16519,149,1
Friday,25,16519,149,1
Saturday,25,16526,149,1
Wednesday,25,16462,399,1
Monday,25,16457,199,1
Sunday,25,16457,199,1
Wednesday,25,16457,199,1
Tuesday,25,16450,399,2
Sunday,25,16450,399,3
Sunday,25,16450,399,6
Monday,25,16450,399,1
Saturday,25,16450,399,2
Sunday,25,16451,499,3
Tuesday,25,16451,499,4
Monday,25,16451,499,1
Friday,25,16451,499,2
Tuesday,25,16451,499,3
Wednesday,25,16451,499,4
Wednesday,25,16451,499,1
Monday,25,15833,149,1
Saturday,25,16451,499,2
Thursday,25,16451,499,3
Friday,25,16451,499,-1
Thursday,25,16451,499,2
Tuesday,25,16451,499,1
Thursday,25,16451,498.875,4
Wednesday,25,16451,499,1
Tuesday,25,16451,499,2
Tuesday,25,16451,499,1
Thursday,25,16451,499,2
Monday,25,16451,499,1
Wednesday,25,16451,499,2
Wednesday,25,16456,199,1
Thursday,25,16451,499,4
Tuesday,25,15833,149,1
Friday,25,15823,1199,1
Thursday,25,15822,28,1
Friday,25,16289,959,1
Monday,25,16290,1599,1
Saturday,25,16311,1149,1
Saturday,25,16311,1149,1
Thursday,25,16311,1149,1
Friday,25,16313,1049,2
Sunday,25,16313,1049,1
Thursday,25,16313,1049,1
Friday,25,16313,1049,1
Sunday,25,16315,949,1
Wednesday,25,16316,999,1
Wednesday,25,16316,999,1
Monday,25,16296,1299,1
Sunday,25,16296,1299,1
Sunday,25,15673,149,1
Wednesday,25,15675,499,1
Wednesday,25,15676,149,1
Thursday,25,15676,149,2
Sunday,25,15676,149,1
Saturday,25,15676,149,2
Thursday,25,15677,149,1
Sunday,25,15677,149,1
Saturday,25,15677,149,1
Saturday,25,15677,149,1
Saturday,25,15698,149,1
Sunday,25,15666,249,1
Monday,25,15662,575.84,1
Tuesday,25,15661,149,1
Sunday,25,15661,149,1
Tuesday,25,16244,249,1
Saturday,25,16245,749,1
Sunday,25,16245,749,1
Thursday,25,16245,749,1
Thursday,25,16253,299,1
Tuesday,25,15568,199,1
Wednesday,25,15569,199,1
Wednesday,25,15569,199,1
Friday,25,15579,299,1
Sunday,25,16257,148,1
Tuesday,25,15583,349,1
Wednesday,25,15583,349,1
Wednesday,25,15698,149,1
Wednesday,25,15584,999,1
Thursday,25,15592,249,1
Monday,25,15600,149,1
Thursday,25,15604,298,1
Saturday,25,15611,149,1
Friday,25,15611,149,1
Monday,25,15611,149,1
Wednesday,25,15622,149,1
Thursday,25,15627,349,1
Wednesday,25,15644,149,1
Monday,25,15660,149,1
Saturday,25,15660,149,1
Monday,25,15660,149,1
Thursday,25,15585,149,1
Tuesday,25,16244,249,1
Saturday,25,15698,149,1
Sunday,25,15700,149,1
Monday,25,15761,349,1
Saturday,25,15761,349,1
Monday,25,15761,349,1
Sunday,25,15761,349,1
Monday,25,15765,149,1
Monday,25,15768,399,1
Wednesday,25,15769,799,1
Wednesday,25,15770,1499,1
Friday,25,15770,1499,1
Thursday,25,16332,2499,1
Friday,25,16333,599,1
Wednesday,25,15782,199,1
Monday,25,15791,298,1
Wednesday,25,15800,58,1
Tuesday,25,15801,98,1
Tuesday,25,15811,199,1
Wednesday,25,16363,299,1
Saturday,25,15822,28,1
Tuesday,25,15822,28,1
Tuesday,25,15822,28,1
Wednesday,25,15822,28,1
Sunday,25,15822,28,1
Saturday,25,15822,28,1
Friday,25,15822,28,1
Thursday,25,15822,28,1
Friday,25,15761,349,1
Tuesday,25,15758,199,1
Saturday,25,16328,299,1
Thursday,25,15736,149,1
Thursday,25,15701,399,1
Friday,25,15701,399,1
Thursday,25,15701,399,1
Thursday,25,15701,399,1
Thursday,25,15701,399,1
Friday,25,15702,149,1
Saturday,25,15702,149,1
Thursday,25,15702,149,1
Thursday,25,15702,149,1
Friday,25,15702,149,1
Saturday,25,15702,549,1
Tuesday,25,15715,349.5,1
Tuesday,25,15698,149,2
Tuesday,25,15715,499,1
Thursday,25,15719,149,1
Wednesday,25,15719,149,1
Saturday,25,15721,299,1
Saturday,25,15728,199,1
Wednesday,25,15729,399,1
Sunday,25,15729,399,1
Sunday,25,15729,399,2
Sunday,25,15729,399,1
Saturday,25,15731,549,1
Thursday,25,15735,179,1
Monday,25,15735,179,1
Friday,25,15734,149,1
Sunday,25,15719,149,1
Thursday,25,12551,149,1
Thursday,25,12551,149,1
Friday,25,12550,149,1
Saturday,25,8092,149,1
Monday,25,8092,149,1
Sunday,25,8092,149,1
Friday,25,8092,149,1
Tuesday,25,8093,1065.92,2
Tuesday,25,8093,1399,3
Monday,25,8093,1173.51,2
Wednesday,25,8093,1399,1
Monday,25,8093,1399,1
Friday,25,8093,1349.166667,3
Thursday,25,8093,1399,1
Monday,25,8094,1199,1
Wednesday,25,8094,1199,1
Tuesday,25,8095,349.5,1
Friday,25,8095,499,1
Saturday,25,8095,499,1
Sunday,25,8095,291.15,1
Saturday,25,8096,399,1
Wednesday,25,8096,399,1
Monday,25,8096,399,1
Saturday,25,8096,399,1
Wednesday,25,8106,149,1
Saturday,25,8107,299,1
Tuesday,25,8107,299,1
Monday,25,8107,299,1
Tuesday,25,8090,349,2
Saturday,25,8436,249,2
Saturday,25,8090,349,1
Tuesday,25,8034,899,1
Wednesday,25,7912,599,1
Thursday,25,7912,599,1
Tuesday,25,7912,599,1
Sunday,25,7913,1999,1
Friday,25,7913,1999,1
Monday,25,7913,1999,1
Tuesday,25,7916,949,1
Wednesday,25,7916,949,1
Saturday,25,7990,299,1
Sunday,25,7995,1399,1
Thursday,25,8007,1799,1
Tuesday,25,8010,299,1
Wednesday,25,8010,299,1
Friday,25,8010,299,1
Thursday,25,8012,299,1
Monday,25,8012,299,1
Monday,25,8012,299,1
Sunday,25,8012,299,1
Wednesday,25,8012,299,1
Wednesday,25,8013,799,1
Sunday,25,8013,799,1
Saturday,25,8019,30,2
Wednesday,25,8020,30,1
Tuesday,25,8022,20,1
Tuesday,25,8042,1299,1
Monday,25,8046,149,1
Monday,25,8438,299,1
Tuesday,25,8129,149,1
Saturday,25,8136,349,1
Saturday,25,8497,349,1
Saturday,25,8497,349,1
Thursday,25,8497,349,1
Monday,25,8498,349,1
Tuesday,25,8199,449,1
Wednesday,25,8199,449,1
Tuesday,25,8203,28,1
Friday,25,8209,249,1
Thursday,25,8224,899,1
Tuesday,25,8234,599,1
Tuesday,25,8235,149,1
Wednesday,25,8242,199,1
Saturday,25,8246,98,1
Wednesday,25,8248,149,1
Wednesday,25,8248,149,1
Monday,25,8253,148,1
Wednesday,25,8257,149,1
Thursday,25,8257,149,1
Saturday,25,8261,149,1
Wednesday,25,8264,199,1
Saturday,25,8264,199,1
Sunday,25,8264,199,1
Tuesday,25,8265,149,2
Sunday,25,8265,149,1
Friday,25,8265,149,1
Sunday,25,8492,349,1
Monday,25,8484,349,1
Sunday,25,8480,349,1
Saturday,25,8480,349,1
Monday,25,8136,349,1
Tuesday,25,8139,199,1
Wednesday,25,8139,199,1
Friday,25,8142,199,1
Tuesday,25,8144,149,1
Sunday,25,8154,349,1
Sunday,25,8155,799,1
Thursday,25,8155,799,1
Wednesday,25,8161,149,1
Thursday,25,8161,149,1
Thursday,25,8173,349,1
Monday,25,8173,349,1
Sunday,25,7912,599,1
Wednesday,25,8445,1999,1
Wednesday,25,8194,1224.56,1
Saturday,25,8194,1399,1
Wednesday,25,8459,299,1
Tuesday,25,8460,349,1
Saturday,25,8460,349,1
Friday,25,8464,299,1
Monday,25,8475,399,1
Saturday,25,8478,299,1
Saturday,25,8478,299,1
Wednesday,25,8478,299,1
Thursday,25,8478,299,1
Thursday,25,8479,299,1
Wednesday,25,8445,1999,1
Sunday,25,7912,599,1
